retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Fake or Not
11,13,0,0.43,0.08695652173913043,0,0
24,36,0,0.43,0.020833333333333332,0,0
90,66,0,0.43,0.02702702702702703,0,0
27,20,0,0.43,0.014705882352941176,0,0
19,10,0,0.43,0.06349206349206349,0,0
42,34,0,0.43,0.01818181818181818,0,0
18,15,0,0.43,0.043478260869565216,0,0
23,20,0,0.43,0.02,0,0
19,21,0,0.43,0.02040816326530612,0,0
19,18,0,0.43,0.12,0,0
46,28,0,0.43,0.047619047619047616,0,0
11,9,0,0.43,0.030303030303030304,0,0
35,20,0,0.43,0.03636363636363636,0,0
6,12,0,0.43,0.09523809523809523,0,0
28,37,0,0.43,0.03278688524590164,0,0
31,36,0,0.43,0.05128205128205128,0,0
80,58,0,0.43,0.034482758620689655,0,0
16,21,0,0.43,0.028985507246376812,0,0
22,22,0,0.43,0.007692307692307693,0,0
40,23,0,0.43,0.03125,0,0
96,76,0,0.43,0.10416666666666667,0,0
39,35,0,0.43,0.08333333333333333,0,0
16,14,0,0.43,0.05405405405405406,0,0
66,43,0,0.43,0.011111111111111112,0,0
25,17,0,0.43,0.136986301369863,0,0
32,28,0,0.43,0.018518518518518517,0,0
15,17,0,0.43,0.10256410256410256,0,0
16,17,0,0.43,0.08,0,0
33,22,0,0.43,0.02631578947368421,0,0
20,15,0,0.43,0.06779661016949153,0,0
12,7,0,0.43,0.041666666666666664,0,0
55,50,0,0.43,0.058823529411764705,0,0
94,53,0,0.43,0.0784313725490196,0,0
19,20,0,0.43,0.125,0,0
22,17,0,0.43,0.11538461538461539,0,0
22,14,0,0.43,0.03278688524590164,0,0
29,34,0,0.43,0.021052631578947368,0,0
16,27,0,0.43,0.017241379310344827,0,0
46,28,0,0.43,0.07042253521126761,0,0
23,26,0,0.43,0.06557377049180328,0,0
13,8,0,0.43,0.12162162162162163,0,0
21,12,0,0.43,0.03076923076923077,0,0
16,18,0,0.43,0.1111111111111111,0,0
12,3,0,0.43,0.07692307692307693,0,0
58,42,0,0.43,0.017699115044247787,0,0
16,9,0,0.43,0.08333333333333333,0,0
28,19,0,0.43,0.0625,0,0
25,17,0,0.43,0.0196078431372549,0,0
20,18,0,0.43,0.0196078431372549,0,0
20,13,0,0.43,0.06060606060606061,0,0
6,9,0,0.43,0.027777777777777776,0,0
15,9,0,0.43,0.015384615384615385,0,0
9,7,0,0.43,0.04225352112676056,0,0
50,51,0,0.43,0.0375,0,0
37,32,0,0.43,0.015873015873015872,0,0
25,29,0,0.43,0.02040816326530612,0,0
29,16,0,0.43,0.05263157894736842,0,0
51,40,0,0.43,0.15384615384615385,0,0
22,29,0,0.43,0.03333333333333333,0,0
23,28,0,0.43,0.023809523809523808,1,0
12,7,0,0.43,0.043478260869565216,0,0
24,32,0,0.43,0.022222222222222223,0,0
38,39,0,0.43,0.16666666666666666,0,0
23,27,0,0.43,0.05128205128205128,0,0
33,35,0,0.43,0.05128205128205128,0,0
26,18,0,0.43,0.057692307692307696,0,0
12,12,0,0.43,0.023809523809523808,0,0
16,12,0,0.43,0.015151515151515152,0,0
35,32,0,0.43,0.010638297872340425,0,0
131,120,0,0.43,0.023255813953488372,0,0
46,19,0,0.43,0.075,0,0
26,19,0,0.43,0.018867924528301886,0,0
29,30,0,0.43,0.015873015873015872,0,0
36,36,0,0.43,0.1,0,0
26,21,0,0.43,0.061224489795918366,0,0
22,18,0,0.43,0.07692307692307693,0,0
131,59,0,0.43,0.09375,0,0
58,44,0,0.43,0.06329113924050633,0,0
11,4,0,0.43,0.08888888888888889,0,0
37,32,0,0.43,0.03529411764705882,0,0
7,8,0,0.43,0.010416666666666666,0,0
62,56,0,0.43,0.04,0,0
14,15,0,0.43,0.10526315789473684,0,0
127,97,0,0.43,0.13636363636363635,0,0
38,43,0,0.43,0.017543859649122806,0,0
35,37,0,0.43,0.0975609756097561,0,0
26,23,0,0.43,0.044444444444444446,0,0
27,27,0,0.43,0.1111111111111111,0,0
44,44,0,0.43,0.08974358974358974,0,0
9,14,0,0.43,0.125,0,0
119,0,0,0.43,0.0297029702970297,0,0
19,21,0,0.43,0.0425531914893617,0,0
65,50,0,0.43,0.0375,0,0
6,6,0,0.43,0.11764705882352941,0,0
18,23,0,0.43,0.03636363636363636,0,0
28,27,0,0.43,0.028169014084507043,0,0
19,17,0,0.43,0.0392156862745098,0,0
20,16,0,0.43,0.14893617021276595,0,0
9,4,0,0.43,0.02040816326530612,0,0
151,109,0,0.43,0.3191489361702128,0,0
18,22,0,0.43,0.03125,0,0
61,41,0,0.43,0.10810810810810811,0,0
7,7,0,0.43,0.04716981132075472,0,0
12,12,0,0.43,0.027777777777777776,0,0
23,23,0,0.43,0.08108108108108109,0,0
6,1,0,0.43,0.06666666666666667,0,0
32,22,0,0.43,0.06779661016949153,0,0
8,8,0,0.43,0.06,0,0
9,15,0,0.43,0.05555555555555555,0,0
22,12,0,0.43,0.018867924528301886,0,0
13,19,0,0.43,0.05172413793103448,0,0
53,47,0,0.43,0.043478260869565216,0,0
89,68,0,0.43,0.046153846153846156,0,0
10,10,0,0.43,0.03225806451612903,0,0
57,39,0,0.43,0.029411764705882353,0,0
37,27,0,0.43,0.11666666666666667,0,0
20,15,0,0.43,0.04878048780487805,0,0
39,51,0,0.43,0.016666666666666666,0,0
40,41,0,0.43,0.04040404040404041,0,0
16,21,0,0.43,0.0425531914893617,0,0
50,37,0,0.43,0.03125,0,0
28,24,0,0.43,0.08,0,0
12,25,0,0.43,0.03333333333333333,0,0
10,19,0,0.43,0.038461538461538464,0,0
18,18,0,0.43,0.03389830508474576,0,0
170,0,0,0.43,0.13953488372093023,1,0
29,29,0,0.43,0.043478260869565216,0,0
17,28,0,0.43,0.04081632653061224,0,0
40,48,0,0.43,0.016666666666666666,0,0
7,16,0,0.43,0.037037037037037035,0,0
30,26,0,0.43,0.034482758620689655,0,0
19,25,0,0.43,0.05405405405405406,0,0
30,0,0,0.43,0.03787878787878788,0,0
61,42,0,0.43,0.06818181818181818,0,0
27,25,0,0.43,0.03125,0,0
35,27,0,0.43,0.1,0,0
34,32,0,0.43,0.06382978723404255,0,0
72,37,0,0.43,0.10869565217391304,0,0
23,31,0,0.43,0.045454545454545456,0,0
186,89,0,0.43,0.058823529411764705,0,0
99,75,0,0.43,0.058823529411764705,0,0
26,35,0,0.43,0.022222222222222223,0,0
73,55,0,0.43,0.046511627906976744,0,0
31,24,0,0.43,0.027777777777777776,0,0
37,32,0,0.43,0.06,0,0
14,16,0,0.43,0.046511627906976744,0,0
78,87,0,0.43,0.21428571428571427,0,0
13,18,0,0.43,0.046511627906976744,0,0
31,19,0,0.43,0.08695652173913043,0,0
70,65,0,0.43,0.07142857142857142,0,0
27,18,0,0.43,0.05660377358490566,0,0
149,0,0,0.43,0.056338028169014086,0,0
52,41,0,0.43,0.06896551724137931,0,0
29,23,0,0.43,0.011627906976744186,0,0
24,15,0,0.43,0.021739130434782608,0,0
42,32,0,0.43,0.018867924528301886,0,0
224,168,0,0.43,0.15625,0,0
26,21,0,0.43,0.014285714285714285,0,0
31,24,0,0.43,0.024390243902439025,0,0
34,24,0,0.43,0.01639344262295082,0,0
57,24,0,0.43,0.10526315789473684,0,0
22,15,0,0.43,0.05128205128205128,0,0
12,15,0,0.43,0.1,0,0
22,24,0,0.43,0.09090909090909091,0,0
40,23,0,0.43,0.03333333333333333,0,0
44,28,0,0.43,0.044444444444444446,0,0
43,36,0,0.43,0.013888888888888888,0,0
36,42,0,0.43,0.04081632653061224,0,0
16,10,0,0.43,0.0379746835443038,0,0
75,52,0,0.43,0.018518518518518517,0,0
76,53,0,0.43,0.07317073170731707,0,0
9,9,0,0.43,0.07017543859649122,0,0
71,43,0,0.43,0.05405405405405406,0,0
15,17,0,0.43,0.030303030303030304,0,0
20,17,0,0.43,0.0425531914893617,0,0
26,39,0,0.43,0.04878048780487805,0,0
31,12,0,0.43,0.02040816326530612,0,0
35,16,0,0.43,0.09090909090909091,0,0
15,18,0,0.43,0.09230769230769231,0,0
85,59,0,0.43,0.04225352112676056,0,0
40,41,0,0.43,0.1111111111111111,0,0
40,39,0,0.43,0.05555555555555555,0,0
46,31,0,0.43,0.014705882352941176,0,0
25,28,0,0.43,0.03636363636363636,0,0
47,41,0,0.43,0.03225806451612903,0,0
26,24,0,0.43,0.057971014492753624,0,0
11,10,0,0.43,0.16279069767441862,0,0
38,21,0,0.43,0.05,0,0
20,12,0,0.43,0.06896551724137931,0,0
24,18,0,0.43,0.02127659574468085,0,0
40,43,0,0.43,0.02631578947368421,0,0
14,13,0,0.43,0.08888888888888889,0,0
27,34,0,0.43,0.0392156862745098,0,0
29,18,0,0.43,0.02702702702702703,0,0
28,16,0,0.43,0.02564102564102564,0,0
19,20,0,0.43,0.05063291139240506,0,0
11,6,0,0.43,0.0625,0,0
17,13,0,0.43,0.03225806451612903,0,0
39,27,0,0.43,0.09090909090909091,0,0
36,32,0,0.43,0.02702702702702703,0,0
43,49,0,0.43,0.03225806451612903,0,0
76,81,0,0.43,0.021739130434782608,0,0
102,51,0,0.43,0.043478260869565216,0,0
91,65,0,0.43,0.06521739130434782,0,0
65,40,0,0.43,0.08333333333333333,0,0
16,20,0,0.43,0.0784313725490196,0,0
16,14,0,0.43,0.02531645569620253,0,0
43,27,0,0.43,0.06593406593406594,0,0
11,10,0,0.43,0.08163265306122448,0,0
19,15,0,0.43,0.05714285714285714,0,0
16,14,0,0.43,0.09375,0,0
88,72,0,0.43,0.06944444444444445,0,0
14,19,0,0.43,0.07317073170731707,0,0
42,31,0,0.43,0.01639344262295082,0,0
49,22,0,0.43,0.03614457831325301,0,0
32,45,0,0.43,0.043478260869565216,0,0
49,34,0,0.43,0.08163265306122448,0,0
17,23,0,0.43,0.05194805194805195,0,0
8,17,0,0.43,0.04878048780487805,0,0
13,18,0,0.43,0.03333333333333333,0,0
27,20,0,0.43,0.06,0,0
26,26,0,0.43,0.06060606060606061,0,0
30,27,0,0.43,0.0625,0,0
80,79,0,0.43,0.05263157894736842,0,0
17,14,0,0.43,0.023809523809523808,0,0
17,14,0,0.43,0.10909090909090909,0,0
40,23,0,0.43,0.07547169811320754,0,0
30,19,0,0.43,0.057692307692307696,0,0
27,19,0,0.43,0.025,0,0
33,22,0,0.43,0.02631578947368421,0,0
17,19,0,0.43,0.034482758620689655,0,0
52,44,0,0.43,0.06557377049180328,0,0
37,40,0,0.43,0.03529411764705882,0,0
15,17,0,0.43,0.027777777777777776,0,0
10,9,0,0.43,0.016129032258064516,0,0
7,4,0,0.43,0.10869565217391304,0,0
23,24,0,0.43,0.03571428571428571,0,0
40,0,0,0.43,0.1,0,0
15,15,0,0.43,0.0975609756097561,0,0
34,28,0,0.43,0.011363636363636364,0,0
122,53,0,0.43,0.01020408163265306,0,0
31,13,0,0.43,0.016129032258064516,0,0
24,16,0,0.43,0.03333333333333333,0,0
22,13,0,0.43,0.0196078431372549,0,0
75,28,0,0.43,0.047619047619047616,0,0
34,15,0,0.43,0.05263157894736842,0,0
37,41,0,0.43,0.022727272727272728,0,0
17,9,0,0.43,0.07692307692307693,0,0
62,33,0,0.43,0.07575757575757576,0,0
63,55,0,0.43,0.020833333333333332,0,0
35,28,0,0.43,0.06451612903225806,0,0
12,15,0,0.43,0.041237113402061855,0,0
23,19,0,0.43,0.05263157894736842,0,0
20,5,0,0.43,0.021739130434782608,0,0
15,12,0,0.43,0.06451612903225806,0,0
18,10,0,0.43,0.04838709677419355,0,0
20,21,0,0.43,0.041666666666666664,0,0
18,16,0,0.43,0.02702702702702703,0,0
10,11,0,0.43,0.061224489795918366,0,0
39,20,0,0.43,0.0196078431372549,0,0
29,12,0,0.43,0.06666666666666667,0,0
21,18,0,0.43,0.08620689655172414,0,0
80,50,0,0.43,0.06097560975609756,0,0
37,19,0,0.43,0.02857142857142857,0,0
32,52,0,0.43,0.08333333333333333,0,0
71,45,0,0.43,0.027777777777777776,0,0
11,10,0,0.43,0.061224489795918366,0,0
29,15,0,0.43,0.027777777777777776,0,0
46,44,0,0.43,0.023255813953488372,0,0
14,17,0,0.43,0.037037037037037035,0,0
26,23,0,0.43,0.0847457627118644,1,0
70,27,0,0.43,0.09375,0,0
29,31,0,0.43,0.02727272727272727,0,0
15,14,0,0.43,0.043478260869565216,0,0
38,30,0,0.43,0.047619047619047616,0,0
176,0,0,0.43,0.13253012048192772,0,0
169,103,0,0.43,0.03076923076923077,0,0
18,15,0,0.43,0.16279069767441862,0,0
20,21,0,0.43,0.07058823529411765,0,0
217,113,0,0.43,0.029411764705882353,0,0
22,15,0,0.43,0.05194805194805195,0,0
47,43,0,0.43,0.04,0,0
75,39,0,0.43,0.07692307692307693,0,0
23,20,0,0.43,0.024096385542168676,0,0
18,31,0,0.43,0.030303030303030304,0,0
70,48,0,0.43,0.03773584905660377,0,0
30,18,0,0.43,0.04411764705882353,0,0
34,20,0,0.43,0.13333333333333333,0,0
37,18,0,0.43,0.06521739130434782,0,0
21,18,0,0.43,0.05434782608695652,0,0
30,23,0,0.43,0.05263157894736842,0,0
13,11,0,0.43,0.07142857142857142,0,0
251,130,0,0.43,0.043478260869565216,0,0
21,25,0,0.43,0.07142857142857142,0,0
19,17,0,0.43,0.05263157894736842,0,0
18,18,0,0.43,0.07692307692307693,0,0
20,20,0,0.43,0.012987012987012988,0,0
27,25,0,0.43,0.07407407407407407,0,0
11,10,0,0.43,0.024691358024691357,0,0
47,27,0,0.43,0.05,0,0
71,38,0,0.43,0.02197802197802198,0,0
33,22,0,0.43,0.03508771929824561,0,0
41,28,0,0.43,0.057971014492753624,0,0
21,0,0,0.43,0.06329113924050633,0,0
16,8,0,0.43,0.029411764705882353,0,0
118,115,0,0.43,0.023529411764705882,0,0
20,27,0,0.43,0.08196721311475409,0,0
133,70,0,0.43,0.05263157894736842,0,0
232,167,0,0.43,0.03076923076923077,0,0
16,16,0,0.43,0.05194805194805195,0,0
21,14,0,0.43,0.014925373134328358,0,0
14,10,0,0.43,0.022222222222222223,0,0
31,31,0,0.43,0.0821917808219178,0,0
14,14,0,0.43,0.05128205128205128,0,0
0,3,0,0.43,0.13043478260869565,0,0
39,26,0,0.43,0.03333333333333333,0,0
50,30,0,0.43,0.0196078431372549,0,0
39,30,0,0.43,0.1111111111111111,0,0
14,11,0,0.43,0.0625,0,0
29,24,0,0.43,0.04411764705882353,0,0
15,9,0,0.43,0.022222222222222223,0,0
61,36,0,0.43,0.06818181818181818,0,0
24,17,0,0.43,0.013888888888888888,0,0
69,39,0,0.43,0.03333333333333333,0,0
14,13,0,0.43,0.07692307692307693,0,0
36,35,0,0.43,0.029850746268656716,0,0
14,6,0,0.43,0.05660377358490566,0,0
71,49,0,0.43,0.04285714285714286,0,0
14,15,0,0.43,0.025,0,0
107,75,0,0.43,0.039603960396039604,0,0
14,21,0,0.43,0.17391304347826086,0,0
15,11,0,0.43,0.02197802197802198,0,0
22,19,0,0.43,0.02702702702702703,0,0
110,90,0,0.43,0.041666666666666664,0,0
38,28,0,0.43,0.06818181818181818,0,0
33,47,0,0.43,0.043478260869565216,0,0
47,67,0,0.43,0.024691358024691357,0,0
75,44,0,0.43,0.07407407407407407,0,0
48,39,0,0.43,0.05357142857142857,0,0
66,50,0,0.43,0.03333333333333333,0,0
13,15,0,0.43,0.08108108108108109,0,0
41,21,0,0.43,0.061855670103092786,0,0
10,14,0,0.43,0.03333333333333333,0,0
17,24,0,0.43,0.0967741935483871,0,0
105,46,0,0.43,0.046511627906976744,0,0
15,15,0,0.43,0.0392156862745098,0,0
104,69,0,0.43,0.07792207792207792,0,0
58,49,0,0.43,0.056179775280898875,0,0
51,33,0,0.43,0.046511627906976744,0,0
18,18,0,0.43,0.02564102564102564,0,0
19,15,0,0.43,0.03773584905660377,0,0
21,21,0,0.43,0.016666666666666666,0,0
15,6,0,0.43,0.0625,0,0
32,20,0,0.43,0.020833333333333332,0,0
58,45,0,0.43,0.016666666666666666,0,0
15,10,0,0.43,0.03333333333333333,0,0
27,16,0,0.43,0.049019607843137254,0,0
60,38,0,0.43,0.05263157894736842,0,0
13,10,0,0.43,0.013157894736842105,0,0
46,25,0,0.43,0.023255813953488372,0,0
20,8,0,0.43,0.02666666666666667,0,0
27,27,0,0.43,0.1590909090909091,0,0
14,6,0,0.43,0.044444444444444446,0,0
72,46,0,0.43,0.02564102564102564,0,0
15,20,0,0.43,0.13157894736842105,0,0
14,18,0,0.43,0.046511627906976744,0,0
56,37,0,0.43,0.037037037037037035,0,0
19,17,0,0.43,0.03225806451612903,0,0
19,11,0,0.43,0.03389830508474576,0,0
23,18,0,0.43,0.022222222222222223,0,0
12,12,0,0.43,0.04310344827586207,0,0
8,5,0,0.43,0.045454545454545456,0,0
10,12,0,0.43,0.047619047619047616,0,0
22,18,0,0.43,0.039473684210526314,0,0
15,13,0,0.43,0.041666666666666664,0,0
21,26,0,0.43,0.04918032786885246,0,0
21,12,0,0.43,0.05555555555555555,0,0
41,49,0,0.43,0.014084507042253521,0,0
11,16,0,0.43,0.057692307692307696,0,0
28,26,0,0.43,0.021739130434782608,0,0
18,20,0,0.43,0.05660377358490566,0,0
22,20,0,0.43,0.02,0,0
19,3,0,0.43,0.06060606060606061,0,0
13,18,0,0.43,0.05555555555555555,0,0
19,12,0,0.43,0.03125,0,0
12,16,0,0.43,0.0379746835443038,0,0
21,9,0,0.43,0.07766990291262135,0,0
20,19,0,0.43,0.04950495049504951,0,0
7,10,0,0.43,0.07272727272727272,0,0
12,10,0,0.43,0.04918032786885246,0,0
26,13,0,0.43,0.043478260869565216,0,0
18,10,0,0.43,0.039473684210526314,0,0
15,10,0,0.43,0.010309278350515464,0,0
35,25,0,0.43,0.029411764705882353,0,0
17,15,0,0.43,0.0196078431372549,0,0
14,7,0,0.43,0.015873015873015872,0,0
23,17,0,0.43,0.10416666666666667,0,0
31,20,0,0.43,0.041666666666666664,0,0
16,12,0,0.43,0.08641975308641975,0,0
19,20,0,0.43,0.11320754716981132,0,0
20,23,0,0.43,0.058823529411764705,0,0
40,21,0,0.43,0.046296296296296294,0,0
48,23,0,0.43,0.016666666666666666,0,0
13,7,0,0.43,0.038461538461538464,0,0
8,5,0,0.43,0.08139534883720931,0,0
35,29,0,0.43,0.10869565217391304,0,0
17,20,0,0.43,0.12,0,0
29,16,0,0.43,0.015384615384615385,0,0
22,27,0,0.43,0.02631578947368421,0,0
3,0,0,0.43,0.10576923076923077,2,0
41,46,0,0.43,0.05555555555555555,0,0
108,58,0,0.43,0.02631578947368421,0,0
56,24,0,0.43,0.022727272727272728,0,0
68,47,0,0.43,0.02,0,0
6,11,0,0.43,0.06796116504854369,2,0
31,25,0,0.43,0.03125,0,0
22,8,0,0.43,0.02702702702702703,0,0
23,10,0,0.43,0.0625,0,0
83,32,0,0.43,0.05555555555555555,0,0
241,100,0,0.43,0.7333333333333333,0,0
24,6,0,0.43,0.11764705882352941,0,0
43,23,0,0.43,0.046875,0,0
14,10,0,0.43,0.015625,0,0
63,32,0,0.43,0.868421052631579,0,0
21,8,0,0.43,0.07692307692307693,1,0
26,14,0,0.43,0.015625,0,0
24,21,0,0.43,0.06382978723404255,0,0
214,115,0,0.43,0.05154639175257732,0,0
96,26,0,0.43,0.044444444444444446,0,0
28,25,0,0.43,0.02702702702702703,0,0
125,62,0,0.43,0.029411764705882353,0,0
20,31,0,0.43,0.011764705882352941,0,0
50,37,0,0.43,0.022727272727272728,0,0
36,31,0,0.43,0.04878048780487805,0,0
42,27,0,0.43,0.0,0,0
23,30,0,0.43,0.06666666666666667,0,0
33,28,0,0.43,0.07142857142857142,0,0
11,8,0,0.43,0.04411764705882353,0,0
35,19,0,0.43,0.06896551724137931,0,0
50,32,0,0.43,0.020833333333333332,0,0
21,17,0,0.43,0.02702702702702703,0,0
39,31,0,0.43,0.08695652173913043,0,0
24,11,0,0.43,0.08823529411764706,0,0
25,20,0,0.43,0.05263157894736842,0,0
38,44,0,0.43,0.06,0,0
16,13,0,0.43,0.043010752688172046,0,0
19,16,0,0.43,0.05102040816326531,0,0
44,28,0,0.43,0.056338028169014086,0,0
27,13,0,0.43,0.015625,0,0
50,29,0,0.43,0.02,0,0
14,17,0,0.43,0.05714285714285714,0,0
36,22,0,0.43,0.07246376811594203,0,0
41,34,0,0.43,0.012987012987012988,0,0
28,26,0,0.43,0.015151515151515152,0,0
42,22,0,0.43,0.05263157894736842,0,0
49,40,0,0.43,0.04411764705882353,0,0
70,37,0,0.43,0.024390243902439025,0,0
14,5,0,0.43,0.06315789473684211,0,0
19,13,0,0.43,0.023255813953488372,0,0
16,6,0,0.43,0.021739130434782608,0,0
12,11,0,0.43,0.011627906976744186,0,0
20,11,0,0.43,0.06818181818181818,0,0
36,28,0,0.43,0.03076923076923077,0,0
80,42,0,0.43,0.05660377358490566,0,0
16,10,0,0.43,0.1111111111111111,0,0
21,11,0,0.43,0.046511627906976744,0,0
43,25,0,0.43,0.15,0,0
14,9,0,0.43,0.0989010989010989,0,0
36,20,0,0.43,0.11764705882352941,0,0
32,19,0,0.43,0.017241379310344827,0,0
11,9,0,0.43,0.01818181818181818,0,0
10,12,0,0.43,0.0297029702970297,0,0
77,40,0,0.43,0.05660377358490566,0,0
56,39,0,0.43,0.07894736842105263,0,0
56,24,0,0.43,0.06493506493506493,0,0
12,5,0,0.43,0.022727272727272728,0,0
23,24,0,0.43,0.02631578947368421,0,0
35,16,0,0.43,0.013157894736842105,0,0
38,31,0,0.43,0.011904761904761904,0,0
24,25,0,0.43,0.1111111111111111,0,0
35,18,0,0.43,0.022222222222222223,0,0
17,13,0,0.43,0.023255813953488372,0,0
34,21,0,0.43,0.01694915254237288,0,0
18,9,0,0.43,0.024096385542168676,0,0
18,12,0,0.43,0.03333333333333333,0,0
21,11,0,0.43,0.05555555555555555,0,0
6,13,0,0.43,0.10256410256410256,0,0
22,11,0,0.43,0.10256410256410256,0,0
11,15,0,0.43,0.008130081300813009,0,0
33,33,0,0.43,0.10526315789473684,0,0
39,18,0,0.43,0.07142857142857142,0,0
28,25,0,0.43,0.09090909090909091,0,0
16,16,0,0.43,0.0625,0,0
21,18,0,0.43,0.03278688524590164,0,0
21,11,0,0.43,0.09615384615384616,0,0
28,20,0,0.43,0.01639344262295082,0,0
31,8,0,0.43,0.015384615384615385,0,0
33,21,0,0.43,0.019230769230769232,0,0
27,20,0,0.43,0.06153846153846154,0,0
59,33,0,0.43,0.013888888888888888,0,0
22,16,0,0.43,0.03225806451612903,0,0
38,21,0,0.43,0.8,3,0
45,30,0,0.43,0.046511627906976744,0,0
27,23,0,0.43,0.029411764705882353,0,0
114,56,0,0.43,0.0379746835443038,0,0
16,16,0,0.43,0.0625,0,0
12,8,0,0.43,0.0410958904109589,0,0
20,25,0,0.43,0.03225806451612903,0,0
39,24,0,0.43,0.10256410256410256,0,0
23,20,0,0.43,0.06896551724137931,0,0
55,43,0,0.43,0.14545454545454545,0,0
23,22,0,0.43,0.030303030303030304,0,0
40,29,0,0.43,0.021739130434782608,0,0
22,14,0,0.43,0.1,0,0
15,14,0,0.43,0.08771929824561403,0,0
27,13,0,0.43,0.027522935779816515,0,0
8,6,0,0.43,0.02702702702702703,0,0
33,21,0,0.43,0.043478260869565216,0,0
53,25,0,0.43,0.07692307692307693,0,0
51,23,0,0.43,0.047619047619047616,0,0
26,21,0,0.43,0.030303030303030304,0,0
57,29,0,0.43,0.021739130434782608,0,0
14,31,0,0.43,0.015151515151515152,0,0
40,20,0,0.43,0.06451612903225806,0,0
82,50,0,0.43,0.06557377049180328,0,0
47,60,0,0.43,0.017241379310344827,0,0
24,12,0,0.43,0.03125,0,0
61,31,0,0.43,0.009009009009009009,0,0
46,44,0,0.43,0.011111111111111112,0,0
35,16,0,0.43,0.05555555555555555,0,0
34,33,0,0.43,0.03125,0,0
50,19,0,0.43,0.030303030303030304,0,0
34,17,0,0.43,0.6785714285714286,3,0
63,54,0,0.43,0.011904761904761904,0,0
27,17,0,0.43,0.03225806451612903,0,0
23,9,0,0.43,0.06976744186046512,0,0
29,37,0,0.43,0.04878048780487805,0,0
30,17,0,0.43,0.028985507246376812,0,0
49,24,0,0.43,0.022222222222222223,0,0
29,8,0,0.43,0.029411764705882353,0,0
34,24,0,0.43,0.04838709677419355,0,0
12,15,0,0.43,0.011363636363636364,0,0
33,20,0,0.43,0.02040816326530612,0,0
47,29,0,0.43,0.0963855421686747,5,0
19,8,0,0.43,0.09090909090909091,0,0
60,31,0,0.43,0.07017543859649122,0,0
28,58,0,0.43,0.09836065573770492,0,0
16,15,0,0.43,0.037037037037037035,0,0
19,11,0,0.43,0.016129032258064516,0,0
27,20,0,0.43,0.029411764705882353,0,0
48,25,0,0.43,0.09523809523809523,0,0
12,4,0,0.43,0.05,0,0
28,17,0,0.43,0.024390243902439025,0,0
51,26,0,0.43,0.10810810810810811,0,0
22,22,0,0.43,0.043478260869565216,0,0
19,9,0,0.43,0.030303030303030304,0,0
13,8,0,0.43,0.0625,0,0
56,29,0,0.43,0.02666666666666667,0,0
26,14,0,0.43,0.02702702702702703,0,0
29,14,0,0.43,0.034782608695652174,0,0
15,18,0,0.43,0.04918032786885246,0,0
29,19,0,0.43,0.018518518518518517,0,0
19,17,0,0.43,0.05194805194805195,0,0
27,15,0,0.43,0.08695652173913043,0,0
14,14,0,0.43,0.03333333333333333,0,0
13,13,0,0.43,0.02857142857142857,0,0
55,28,0,0.43,0.023255813953488372,0,0
15,11,0,0.43,0.010309278350515464,0,0
24,25,0,0.43,0.024096385542168676,0,0
38,24,0,0.43,0.03636363636363636,0,0
10,10,0,0.43,0.03669724770642202,0,0
17,9,0,0.43,0.015384615384615385,0,0
29,18,0,0.43,0.08771929824561403,0,0
22,11,0,0.43,0.017094017094017096,0,0
18,9,0,0.43,0.07142857142857142,0,0
69,41,0,0.43,0.06521739130434782,0,0
26,12,0,0.43,0.011764705882352941,0,0
29,14,0,0.43,0.075,0,0
35,13,0,0.43,0.05357142857142857,0,0
87,31,0,0.43,0.022222222222222223,0,0
17,12,0,0.43,0.06,0,0
47,18,0,0.43,0.10526315789473684,0,0
20,16,0,0.43,0.02857142857142857,0,0
89,48,0,0.43,0.05660377358490566,0,0
43,22,0,0.43,0.024390243902439025,0,0
13,7,0,0.43,0.011904761904761904,0,0
17,8,0,0.43,0.10256410256410256,0,0
91,59,0,0.43,0.047058823529411764,0,0
31,17,0,0.43,0.03225806451612903,0,0
25,13,0,0.43,0.02,0,0
40,11,0,0.43,0.07894736842105263,0,0
42,16,0,0.43,0.05,0,0
49,19,0,0.43,0.08571428571428572,0,0
23,10,0,0.43,0.04597701149425287,0,0
52,33,0,0.43,0.020202020202020204,0,0
37,26,0,0.43,0.03278688524590164,0,0
20,11,0,0.43,0.06153846153846154,0,0
41,19,0,0.43,0.01818181818181818,0,0
8,8,0,0.43,0.03773584905660377,0,0
87,35,0,0.43,0.044444444444444446,0,0
36,20,0,0.43,0.16326530612244897,0,0
43,20,0,0.43,0.7619047619047619,1,0
34,20,0,0.43,0.041237113402061855,0,0
31,26,0,0.43,0.03333333333333333,0,0
33,23,0,0.43,0.014285714285714285,0,0
17,13,0,0.43,0.023809523809523808,0,0
23,19,0,0.43,0.05660377358490566,0,0
30,14,0,0.43,0.02040816326530612,0,0
61,39,0,0.43,0.03571428571428571,0,0
68,30,0,0.43,0.0125,0,0
28,16,0,0.43,0.03,0,0
19,12,0,0.43,0.03571428571428571,0,0
13,18,0,0.43,0.0410958904109589,0,0
75,45,0,0.43,0.04081632653061224,0,0
13,11,0,0.43,0.05,0,0
39,42,0,0.43,0.03225806451612903,0,0
77,27,0,0.43,0.05084745762711865,0,0
54,24,0,0.43,0.043478260869565216,0,0
13,8,0,0.43,0.034482758620689655,0,0
